ringnr,hatchyear,lastyear,firstisland,lastisland,HelgelandSNPisland
8537793,1995,1995,27,27,1
8537794,1995,1995,27,27,1
8537795,1995,1996,27,27,1
8537796,1995,1995,27,27,1
8537797,1995,1995,26,26,1
8537798,1995,1995,26,26,1
8537799,1995,1995,26,26,1
8537800,1995,1995,26,26,1
8573001,1993,1993,27,27,1
8573002,1993,1993,27,27,1
8573003,1993,1993,27,27,1
8573004,1993,1993,27,27,1
8573005,1993,1993,27,27,1
8573006,1993,1993,27,27,1
8573007,1992,1994,24,24,1
8573008,1992,1995,24,24,1
8573009,1992,1995,24,24,1
8573010,1993,1993,24,24,1
8573011,1993,1995,24,34,1
8573012,1993,1996,24,24,1
8573013,1993,1993,24,24,1
8573014,1993,1993,24,24,1
8573015,1993,1993,24,24,1
8573016,1993,1993,24,24,1
8573017,1993,1993,24,24,1
8573018,1992,1993,27,27,1
8573019,1992,1996,27,27,1
8573020,1992,1994,27,27,1
8573021,1993,1993,27,27,1
8573022,1993,1993,27,27,1
8573023,1993,1993,27,27,1
8573024,1992,1994,26,26,1
8573025,1992,1993,24,24,1
8573026,1993,1995,24,24,1
8573027,1993,1993,24,24,1
8573028,1992,1993,24,24,1
8573029,1992,1994,24,24,1
8573030,1992,1993,20,20,1
8573032,1993,1993,29,29, 
8573033,1993,1993,29,29, 
8573034,1993,1995,29,29, 
8573035,1993,1993,29,29, 
8573036,1993,1993,29,29, 
8573037,1993,1993,29,29, 
8573038,1993,1993,29,29, 
8573039,1993,1994,29,29, 
8573040,1993,1993,29,29, 
8573041,1993,1993,29,29, 
8573042,1993,1998,29,29, 
8573043,1993,1993,29,29, 
8573044,1993,1993,29,29, 
8573045,1993,1993,26,26,1
8573046,1993,1995,26,27,1
8573047,1992,1994,26,26,1
8573048,1992,1994,26,26,1
8573049,1993,1993,26,26,1
8573050,1992,1993,26,26,1
8573051,1992,1996,26,26,1
8573052,1992,1996,26,26,1
8573053,1993,1993,26,26,1
8573054,1993,1993,26,26,1
8573055,1993,1994,26,26,1
8573056,1993,1993,26,26,1
8573057,1993,1993,26,26,1
8573058,1993,1993,26,26,1
8573059,1993,1993,26,26,1
8573060,1993,1993,27,27,1
8573061,1993,1993,27,27,1
8573062,1993,1994,27,27,1
8573063,1993,1993,27,27,1
8573064,1993,1995,27,28,1
8573065,1993,1993,27,27,1
8573066,1993,1993,27,27,1
8573067,1993,1993,27,27,1
8573068,1993,1993,27,27,1
8573069,1993,1993,27,27,1
8573070,1993,1993,27,27,1
8573071,1993,1993,27,27,1
8573072,1993,1993,27,27,1
8573073,1993,1993,27,27,1
8573074,1993,1993,27,27,1
8573075,1993,1993,27,27,1
8573076,1993,1993,27,27,1
8573077,1993,1994,27,27,1
8573078,1993,1993,27,27,1
8573079,1993,1993,27,27,1
8573080,1993,1993,27,27,1
8573081,1993,1993,27,27,1
8573082,1993,1993,27,27,1
8573083,1993,1993,27,27,1
8573084,1993,1994,27,27,1
8573085,1993,1993,27,27,1
8573086,1993,1995,20,20,1
8573087,1993,1993,20,20,1
8573088,1993,1993,20,20,1
8573089,1993,1993,20,20,1
8573090,1993,1993,20,20,1
8573091,1993,1993,20,20,1
8573092,1993,1993,20,20,1
8573093,1993,1993,20,20,1
8573094,1993,1993,29,29, 
8573095,1993,1993,29,29, 
8573096,1993,1996,29,28,1
8573097,1993,1994,29,29, 
8573098,1993,1993,29,29, 
8573099,1993,1993,29,29, 
8573100,1993,1993,29,29, 
8573101,1992,1993,28,28,1
8573102,1992,1993,28,28,1
8573103,1993,1994,28,29,1
8573104,1993,1994,28,28,1
8573105,1992,1995,28,28,1
8573106,1993,1994,28,28,1
8573107,1993,1993,28,28,1
8573108,1993,1993,28,28,1
8573109,1993,1993,28,28,1
8573110,1992,1993,26,26,1
8573111,1993,1993,26,26,1
8573112,1993,1994,26,26,1
8573113,1993,1994,26,26,1
8573114,1993,1994,26,26,1
8573115,1993,1993,26,26,1
8573116,1993,1994,26,26,1
8573117,1993,1993,26,26,1
8573118,1993,1994,26,26,1
8573119,1993,1993,27,27,1
8573120,1993,1993,27,27,1
8573121,1993,1994,27,27,1
8573122,1993,1993,27,27,1
8573123,1993,1993,27,27,1
8573124,1993,1993,27,27,1
8573125,1993,1994,27,27,1
8573126,1993,1993,27,27,1
8573127,1993,1993,27,27,1
8573128,1993,1993,27,27,1
8573129,1993,1993,27,27,1
8573130,1993,1993,27,27,1
8573131,1993,1993,27,27,1
8573132,1993,1993,27,27,1
8573133,1993,1993,27,27,1
8573134,1993,1995,27,27,1
8573135,1993,1993,27,27,1
8573136,1993,1993,27,27,1
8573137,1993,1993,27,27,1
8573138,1993,1993,27,27,1
8573139,1993,1993,27,27,1
8573140,1993,1997,26,26,1
8573141,1992,1995,23,23,1
8573142,1992,1996,23,23,1
8573143,1992,1994,23,23,1
8573144,1993,1993,29,29, 
8573145,1993,1993,29,29, 
8573146,1993,1995,29,29, 
8573147,1993,1993,29,29, 
8573148,1993,1993,29,29, 
8573149,1993,1993,29,29, 
8573150,1993,1996,29,29, 
8573151,1993,1993,29,29, 
8573152,1993,1995,28,29,1
8573153,1993,1993,28,28,1
8573154,1993,1994,28,28,1
8573155,1992,1995,28,28,1
8573156,1993,2001,26,26,1
8573157,1993,1993,26,26,1
8573158,1993,1993,26,26,1
8573159,1993,1993,26,26,1
8573160,1992,1993,27,27,1
8573161,1993,1993,27,27,1
8573162,1993,1993,27,27,1
8573163,1993,1993,27,27,1
8573164,1993,1993,27,27,1
8573165,1993,1993,27,27,1
8573166,1993,1993,27,27,1
8573167,1993,1993,27,27,1
8573168,1992,1995,27,27,1
8573170,1993,1993,27,27,1
8573171,1993,1993,27,27,1
8573172,1993,1993,27,27,1
8573173,1993,1993,27,27,1
8573174,1993,1993,27,27,1
8573175,1993,1996,27,27,1
8573176,1993,1993,27,27,1
8573177,1993,1993,27,27,1
8573178,1993,1993,27,27,1
8573179,1993,1993,27,27,1
8573180,1993,1993,27,27,1
8573181,1993,1993,27,27,1
8573182,1993,1993,27,27,1
8573183,1993,1993,29,29, 
8573184,1993,1993,29,29, 
8573185,1993,1995,29,29, 
8573186,1993,1993,26,26,1
8573187,1993,2000,26,26,1
8573188,1993,1993,26,26,1
8573189,1993,1993,26,26,1
8573190,1993,1993,26,26,1
8573191,1993,1993,26,26,1
8573192,1993,1993,26,26,1
8573193,1993,1993,26,26,1
8573194,1993,1993,27,27,1
8573195,1993,1993,27,27,1
8573196,1993,1993,27,27,1
8573197,1993,1993,27,27,1
8573199,1993,1993,27,27,1
8573200,1993,1993,27,27,1
8573201,1993,1994,27,27,1
8573202,1993,1993,27,27,1
8573203,1993,1993,27,27,1
8573204,1993,1993,27,27,1
8573205,1993,1993,27,27,1
8573206,1993,1993,27,27,1
8573207,1993,1993,27,27,1
8573208,1993,1993,27,27,1
8573209,1993,1993,26,26,1
8573210,1993,1993,26,26,1
8573211,1993,1993,26,26,1
8573212,1993,1993,26,26,1
8573213,1993,1993,26,26,1
8573214,1993,1993,26,26,1
8573215,1993,1994,26,26,1
8573216,1993,1993,26,26,1
8573217,1993,1993,26,26,1
8573218,1993,1993,26,26,1
8573219,1993,1993,26,26,1
8573220,1993,1994,26,26,1
8573221,1993,1999,26,26,1
8573222,1993,1993,26,26,1
8573223,1993,1996,26,26,1
8573224,1993,1996,29,29, 
8573225,1993,1994,29,29, 
8573226,1993,1993,29,29, 
8573227,1993,1995,29,28,1
8573228,1993,1998,29,29, 
8573229,1993,1993,29,29, 
8573230,1993,1993,29,29, 
8573231,1993,1993,29,29, 
8573232,1993,1994,29,28,1
8573233,1992,1994,29,29, 
8573234,1993,1993,27,27,1
8573235,1993,1994,27,27,1
8573236,1993,1993,27,27,1
8573237,1993,1994,27,27,1
8573242,1993,1993,27,27,1
8573243,1993,1993,27,27,1
8573244,1993,1993,27,27,1
8573245,1993,1997,27,27,1
8573246,1993,1994,27,27,1
8573247,1993,1993,27,27,1
8573248,1993,1993,27,27,1
8573249,1993,1993,27,27,1
8573250,1993,1993,27,27,1
8573251,1993,1993,27,27,1
8573252,1993,1993,27,27,1
8573253,1993,1993,27,27,1
8573254,1993,1993,27,27,1
8573255,1993,1994,27,27,1
8573256,1993,1994,27,27,1
8573257,1993,1993,26,26,1
8573258,1992,1994,26,26,1
8573259,1992,1994,26,26,1
8573260,1992,1997,28,28,1
8573261,1992,1994,28,28,1
8573262,1993,1995,28,332,1
8573263,1993,1993,29,29, 
8573264,1993,1998,29,29, 
8573265,1993,1993,29,29, 
8573266,1993,1993,29,29, 
8573267,1993,1993,29,29, 
8573268,1993,1993,29,29, 
8573269,1993,1993,29,29, 
8573270,1993,1995,29,28,1
8573271,1993,1993,24,24,1
8573272,1992,1997,24,24,1
8573273,1992,1993,24,24,1
8573274,1992,1996,24,24,1
8573275,1993,1994,24,26,1
8573276,1993,1994,24,23,1
8573277,1993,1993,24,24,1
8573278,1992,1995,24,24,1
8573279,1993,1997,24,24,1
8573280,1993,1993,24,24,1
8573281,1993,1999,24,24,1
8573282,1992,1993,24,24,1
8573283,1993,1993,24,24,1
8573284,1993,1997,24,24,1
8573285,1993,1995,24,24,1
8573286,1993,1994,24,24,1
8573287,1993,1994,24,24,1
8573288,1993,1993,24,24,1
8573289,1993,1994,24,24,1
8573290,1993,1993,24,24,1
8573291,1993,1993,26,26,1
8573292,1993,1993,26,26,1
8573293,1993,1996,26,26,1
8573294,1993,1993,26,26,1
8573295,1993,1996,26,26,1
8573296,1993,1993,20,20,1
8573297,1993,1997,20,20,1
8573298,1993,1993,20,20,1
8573299,1993,1993,20,20,1
8573300,1993,1993,20,20,1
8573500,1994,1994,332,332, 
8573509,1993,1993,27,27,1
8573510,1993,1994,27,27,1
8573511,1993,1993,27,27,1
8573512,1993,1993,27,27,1
8573513,1993,1993,27,27,1
8573514,1993,1993,27,27,1
8573515,1993,1998,28,28,1
8573516,1993,1994,28,28,1
8573517,1993,1995,28,28,1
8573518,1993,1993,28,28,1
8573519,1993,1995,28,28,1
8573520,1993,1993,28,28,1
8573521,1993,1999,25,23,1
8573522,1993,1993,25,25, 
8573523,1993,1993,25,25, 
8573524,1992,1994,25,25, 
8573525,1993,1996,24,24,1
8573526,1993,1994,24,26,1
8573527,1993,1997,24,24,1
8573528,1993,1994,24,24,1
8573529,1993,1995,24,24,1
8573530,1993,1995,24,24,1
8573531,1993,1995,24,23,1
8573532,1993,1998,24,24,1
8573534,1993,1993,24,24,1
8573535,1993,1993,24,24,1
8573536,1993,1996,24,24,1
8573537,1993,1994,27,27,1
8573538,1993,1993,27,27,1
8573539,1993,1997,27,27,1
8573540,1993,1993,27,27,1
8573541,1993,1993,27,27,1
8573542,1993,1993,27,27,1
8573543,1993,1993,27,27,1
8573544,1993,1993,27,27,1
8573545,1993,1997,27,27,1
8573546,1993,1993,27,27,1
8573547,1993,1993,27,27,1
8573548,1993,1993,27,27,1
8573549,1993,1993,28,28,1
8573550,1993,1993,28,28,1
8573551,1993,1996,28,28,1
8573552,1993,1996,28,28,1
8573553,1993,1997,28,28,1
8573554,1993,1994,28,28,1
8573555,1993,1994,28,28,1
8573556,1993,1997,22,22,1
8573557,1992,1993,22,22,1
8573558,1993,1995,22,22,1
8573559,1993,1993,22,22,1
8573560,1993,1995,20,24,1
8573561,1993,1994,20,20,1
8573562,1993,1996,20,20,1
8573563,1992,1996,20,20,1
8573564,1993,1994,20,20,1
8573565,1993,1994,20,23,1
8573566,1993,1993,20,20,1
8573567,1993,1998,20,20,1
8573568,1993,1993,20,20,1
8573569,1993,1993,20,20,1
8573570,1993,1993,20,20,1
8573571,1993,1994,20,20,1
8573572,1993,2002,26,26,1
8573573,1993,1993,26,26,1
8573574,1993,1993,26,26,1
8573575,1993,1993,26,26,1
8573577,1993,1995,24,24,1
8573578,1993,1993,24,24,1
8573579,1993,1993,24,24,1
8573580,1993,1994,24,23,1
8573581,1993,1993,24,24,1
8573582,1993,1995,24,24,1
8573583,1993,1995,24,24,1
8573584,1993,1993,24,24,1
8573585,1993,1994,24,24,1
8573586,1993,1994,24,24,1
8573587,1993,1996,27,27,1
8573588,1993,1993,27,27,1
8573589,1993,1996,27,27,1
8573590,1993,1994,27,27,1
8573591,1993,1994,27,27,1
8573592,1993,1994,27,27,1
8573593,1993,1995,27,27,1
8573594,1993,1994,27,27,1
8573595,1993,1993,27,27,1
8573596,1993,1994,27,27,1
8573597,1993,1995,27,27,1
8573598,1993,1994,27,27,1
8573599,1993,1997,27,28,1
8573600,1993,1994,27,27,1
8573601,1993,1996,27,27,1
8573602,1993,1994,27,27,1
8573603,1993,1998,27,27,1
8573604,1993,1993,27,27,1
8573605,1993,1994,27,27,1
8573606,1993,1998,27,27,1
8573607,1993,1994,23,23,1
8573608,1993,1998,331,331, 
8573609,1993,1994,331,331, 
8573610,1993,1995,331,332, 
8573611,1993,1994,331,331, 
8573612,1993,1994,331,331, 
8573613,1993,1994,331,331, 
8573614,1993,1995,331,331, 
8573615,1993,1996,331,332, 
8573616,1993,1995,331,331, 
8573617,1993,1994,331,331, 
8573618,1993,1994,331,331, 
8573619,1993,1994,331,331, 
8573620,1993,1994,331,331, 
8573621,1993,1996,331,331, 
8573622,1993,1994,331,331, 
8573623,1993,1994,331,331, 
8573624,1993,1994,331,331, 
8573625,1993,1994,331,331, 
8573626,1993,1996,331,331, 
8573627,1993,1994,331,331, 
8573628,1993,1994,331,331, 
8573629,1993,1996,331,332, 
8573630,1993,1995,331,331, 
8573631,1993,1994,331,331, 
8573632,1993,1994,331,331, 
8573633,1993,1994,331,331, 
8573634,1993,1994,331,332, 
8573635,1993,1996,20,20,1
8573636,1993,1994,29,29, 
8573637,1993,1994,29,29, 
8573638,1993,1994,29,29, 
8573639,1993,1994,29,29, 
8573640,1993,1994,29,29, 
8573641,1993,1995,29,29, 
8573642,1993,1994,26,26,1
8573643,1993,1994,26,26,1
8573644,1993,1994,26,26,1
8573645,1993,1994,26,26,1
8573646,1993,1994,26,26,1
8573647,1993,1997,26,35,1
8573648,1993,1994,26,26,1
8573649,1993,1996,21,21, 
8573650,1993,1995,21,21, 
8573651,1993,1997,21,21, 
8573652,1993,1996,21,21, 
8573653,1993,1997,21,21, 
8573654,1993,1994,21,21, 
8573655,1993,1994,21,21, 
8573656,1993,1994,21,21, 
8573657,1993,1996,21,21, 
8573658,1993,1994,21,27,1
8573659,1993,1994,21,21, 
8573660,1993,1994,27,27,1
8573661,1993,1994,27,27,1
8573662,1993,1994,27,27,1
8573663,1993,1994,27,27,1
8573664,1993,1994,27,27,1
8573665,1993,1994,27,27,1
8573666,1994,1994,26,26,1
8573667,1994,1994,26,26,1
8573668,1994,1994,26,26,1
8573669,1994,1994,26,26,1
8573670,1994,1994,26,26,1
8573671,1994,1994,27,27,1
8573672,1994,1994,27,27,1
8573673,1993,1995,26,26,1
8573674,1994,1994,27,27,1
8573675,1994,1994,27,27,1
8573676,1994,1994,27,27,1
8573677,1994,1994,27,27,1
8573678,1994,1994,26,26,1
8573679,1994,1994,26,26,1
8573680,1994,1994,26,26,1
8573681,1994,1994,26,26,1
8573682,1993,1999,26,26,1
8573683,1993,1999,28,28,1
8573684,1993,1995,28,28,1
8573685,1993,1994,28,28,1
8573686,1993,1996,28,28,1
8573687,1993,1997,28,28,1
8573688,1993,1994,20,20,1
8573689,1994,1994,26,26,1
8573691,1994,1994,26,26,1
8573692,1994,1994,26,26,1
8573693,1994,1995,26,26,1
8573694,1994,1994,26,26,1
8573695,1994,1994,26,26,1
8573696,1994,1994,26,26,1
8573697,1994,1994,26,26,1
8573698,1994,1994,28,28,1
8573699,1994,1994,28,28,1
8573700,1994,1994,28,28,1
8573713,1994,1994,27,27,1
8573714,1994,1994,27,27,1
8573715,1994,1994,27,27,1
8573716,1994,1994,27,27,1
8573717,1994,1994,27,27,1
8573718,1994,1994,27,27,1
8573719,1994,1994,27,27,1
8573720,1993,1997,22,22,1
8573721,1993,1994,22,22,1
8573722,1993,1994,29,29, 
8573723,1994,1994,27,27,1
8573724,1994,1994,27,29,1
8573725,1994,1994,27,27,1
8573726,1994,1994,27,27,1
8573727,1994,1994,27,27,1
8573728,1994,1994,27,27,1
8573729,1994,1994,27,27,1
8573730,1994,1994,27,27,1
8573731,1994,1994,27,27,1
8573732,1994,1994,27,27,1
8573733,1994,1994,27,27,1
8573734,1994,1994,27,27,1
8573735,1994,1994,27,27,1
8573736,1994,1994,27,27,1
8573737,1994,1994,27,27,1
8573738,1994,1994,27,27,1
8573739,1994,1994,27,27,1
8573740,1994,1994,27,27,1
8573741,1994,1994,27,27,1
8573742,1994,1994,27,27,1
8573743,1994,1996,27,27,1
8573744,1993,1994,27,27,1
8573745,1993,1997,27,27,1
8573746,1993,1996,27,27,1
8573747,1993,1995,332,331, 
8573748,1993,1994,332,332, 
8573749,1993,1995,332,332, 
8573750,1993,1994,332,332, 
8573751,1993,1996,332,332, 
8573752,1993,1998,332,332, 
8573753,1993,1994,332,332, 
8573754,1993,1995,332,332, 
8573755,1993,1996,332,332, 
8573756,1993,1994,332,332, 
8573757,1993,1996,332,332, 
8573758,1993,1995,332,331, 
8573759,1993,1996,332,332, 
8573760,1993,1994,332,332, 
8573761,1993,1996,332,332, 
8573762,1993,1994,332,332, 
8573763,1994,1994,332,332, 
8573764,1994,1994,332,332, 
8573765,1994,1994,332,332, 
8573766,1994,1994,332,332, 
8573767,1994,1994,27,27,1
8573768,1994,1994,27,27,1
8573769,1994,1994,27,27,1
8573770,1994,1994,27,27,1
8573771,1994,1994,27,27,1
8573772,1994,1994,27,27,1
8573773,1994,1994,27,27,1
8573774,1994,1994,27,27,1
8573775,1994,1994,27,27,1
8573776,1994,1994,27,27,1
8573777,1994,1994,27,27,1
8573778,1994,1994,27,27,1
8573779,1994,1994,27,27,1
8573780,1994,1994,27,27,1
8573781,1993,1994,27,27,1
8573782,1994,1994,27,27,1
8573783,1993,1994,27,27,1
8573784,1994,1994,27,27,1
8573785,1994,1994,27,27,1
8573786,1994,1996,27,27,1
8573787,1993,1996,27,27,1
8573788,1994,1994,29,29, 
8573789,1994,1994,29,29, 
8573790,1994,1994,29,29, 
8573791,1994,1994,29,29, 
8573792,1994,1994,29,29, 
8573793,1994,1994,29,29, 
8573794,1994,1994,29,29, 
8573795,1994,1994,29,29, 
8573796,1994,1995,29,29, 
8573797,1994,1994,29,29, 
8573798,1994,1994,29,29, 
8573799,1994,1994,29,29, 
8573800,1994,1994,29,29, 
8573801,1994,1996,26,26,1
8573802,1994,1994,26,26,1
8573803,1994,1995,28,29,1
8573804,1994,1995,28,28,1
8573805,1993,1995,28,28,1
8573806,1994,1994,28,28,1
8573807,1994,1994,28,28,1
8573808,1994,1996,28,28,1
8573809,1994,1994,28,28,1
8573810,1994,1994,28,28,1
8573811,1994,1996,28,28,1
8573812,1994,1994,28,28,1
8573813,1993,1997,24,24,1
8573814,1993,1995,24,24,1
8573815,1994,1998,24,24,1
8573816,1993,1994,24,24,1
8573817,1993,1994,24,24,1
8573818,1994,1994,24,24,1
8573819,1994,1994,26,26,1
8573820,1994,1994,26,26,1
8573821,1994,1994,26,26,1
8573822,1994,1994,26,26,1
8573823,1994,1994,26,26,1
8573824,1994,1994,26,26,1
8573825,1994,1994,331,331, 
8573826,1994,1994,331,331, 
8573827,1994,1994,331,331, 
8573828,1993,1995,28,28,1
8573829,1994,1994,28,28,1
8573830,1994,1994,28,28,1
8573831,1994,1994,28,28,1
8573832,1994,1994,28,28,1
8573833,1994,1995,28,29,1
8573834,1994,1994,26,26,1
8573835,1994,1994,26,26,1
8573836,1994,1994,26,26,1
8573837,1994,1994,26,26,1
8573838,1994,1994,26,26,1
8573839,1994,1994,26,26,1
8573840,1994,1994,26,26,1
8573841,1993,1994,26,26,1
8573842,1994,1994,26,26,1
8573843,1994,1994,26,26,1
8573844,1994,1994,26,26,1
8573845,1994,1999,26,26,1
8573846,1994,1994,26,26,1
8573847,1993,1996,24,24,1
8573848,1993,1994,24,24,1
8573849,1993,1994,24,24,1
8573850,1993,1994,24,24,1
8573851,1993,1994,24,24,1
8573852,1993,1996,24,24,1
8573853,1994,1994,24,24,1
8573854,1994,1995,24,23,1
8573855,1994,1994,27,27,1
8573856,1993,1999,26,26,1
8573857,1994,1996,26,26,1
8573858,1994,1994,26,26,1
8573859,1994,1995,26,26,1
8573860,1994,1994,26,26,1
8573861,1994,1994,26,26,1
8573862,1994,1994,26,26,1
8573863,1994,1995,20,20,1
8573864,1994,1998,20,20,1
8573865,1994,1994,20,20,1
8573866,1994,1994,20,20,1
8573867,1994,1994,20,20,1
8573868,1994,1994,29,29, 
8573869,1994,1994,29,29, 
8573870,1994,1994,29,29, 
8573871,1993,1994,28,28,1
8573872,1993,1999,28,28,1
8573873,1993,1994,28,28,1
8573874,1994,1998,28,28,1
8573875,1994,1996,28,26,1
8573876,1993,1994,28,28,1
8573877,1994,1994,27,27,1
8573878,1994,1994,27,27,1
8573879,1994,1994,27,27,1
8573880,1994,1994,27,27,1
8573881,1994,1995,27,27,1
8573882,1994,1994,27,27,1
8573883,1994,1994,27,27,1
8573884,1994,1994,27,27,1
8573885,1994,1994,27,27,1
8573886,1994,1994,27,27,1
8573887,1994,1994,27,27,1
8573888,1994,1994,27,27,1
8573889,1994,1997,27,27,1
8573890,1994,1995,27,27,1
8573891,1994,1994,27,27,1
8573892,1994,1997,27,27,1
8573893,1994,1996,27,27,1
8573894,1994,1994,27,27,1
8573895,1994,1994,27,27,1
8573896,1994,2001,27,27,1
8573897,1994,1994,27,27,1
8573898,1994,1994,27,27,1
8573899,1994,1994,27,27,1
8573900,1994,1995,27,27,1
8573901,1994,1994,26,26,1
8573902,1994,1997,26,26,1
8573903,1994,1995,26,26,1
8573904,1993,1996,24,24,1
8573905,1993,1995,24,24,1
8573906,1994,1996,24,24,1
8573909,1994,1994,24,24,1
8573910,1993,1994,23,23,1
8573911,1993,1994,23,23,1
8573912,1994,1994,23,23,1
8573913,1993,1995,23,23,1
8573914,1994,1994,23,23,1
8573915,1993,1999,23,23,1
8573916,1993,1994,23,23,1
8573917,1994,1994,27,27,1
8573918,1994,1995,27,27,1
8573919,1994,1994,27,27,1
8573920,1994,1997,27,21,1
8573921,1994,1994,27,27,1
8573922,1994,1994,27,27,1
8573923,1994,1994,27,27,1
8573924,1994,1994,27,27,1
8573925,1994,1994,27,27,1
8573926,1994,1997,27,27,1
8573927,1994,1994,27,27,1
8573928,1994,1995,27,27,1
8573929,1994,1994,27,27,1
8573930,1994,1994,27,27,1
8573931,1994,1994,27,27,1
8573932,1994,1994,27,27,1
8573933,1994,1994,27,27,1
8573934,1994,1995,27,27,1
8573935,1994,1994,27,27,1
8573936,1994,1994,27,27,1
8573937,1994,1997,27,27,1
8573938,1994,1994,27,27,1
8573939,1994,1995,27,27,1
8573940,1994,1994,27,27,1
8573941,1994,1994,27,27,1
8573942,1994,1994,27,27,1
8573943,1994,1994,27,27,1
8573944,1994,1994,28,28,1
8573945,1994,1994,28,28,1
8573946,1994,1996,28,28,1
8573947,1994,1994,28,28,1
8573948,1994,1994,28,28,1
8573950,1994,1994,26,26,1
8573951,1994,1994,29,29, 
8573952,1994,1994,29,29, 
8573953,1994,1994,29,29, 
8573954,1994,1994,29,29, 
8573955,1994,1997,29,27,1
8573956,1994,1994,29,29, 
8573957,1994,1994,29,29, 
8573958,1994,1994,29,29, 
8573959,1994,1996,29,28,1
8573960,1994,1994,29,29, 
8573961,1994,1994,29,29, 
8573962,1994,1994,29,29, 
8573963,1994,1994,29,29, 
8573964,1994,1995,29,29, 
8573965,1994,1994,29,29, 
8573966,1994,1999,27,27,1
8573967,1994,1994,27,27,1
8573968,1994,1994,27,27,1
8573969,1994,1994,27,27,1
8573970,1994,1994,27,27,1
8573971,1994,1994,27,27,1
8573972,1994,1994,28,28,1
8573973,1994,1994,28,28,1
8573974,1994,1994,28,28,1
8573975,1994,1994,28,28,1
8573976,1994,1997,28,28,1
8573977,1994,1994,28,28,1
8573978,1994,1994,28,28,1
8573979,1994,1994,28,28,1
8573980,1994,1994,28,28,1
8573981,1994,1994,28,28,1
8573982,1994,1996,28,332,1
8573983,1994,1994,26,26,1
8573984,1994,1994,26,26,1
8573985,1994,1994,26,26,1
8573986,1994,1994,20,20,1
8573987,1994,1997,20,20,1
8573988,1994,1994,20,20,1
8573989,1994,1998,24,24,1
8573990,1994,1994,24,24,1
8573991,1994,1994,24,24,1
8573992,1994,1994,24,24,1
8573993,1994,1994,24,24,1
8573994,1994,1994,24,24,1
8573995,1994,1994,24,24,1
8573996,1994,1996,24,24,1
8573997,1994,1994,24,24,1
8573998,1994,1994,27,27,1
8573999,1994,1994,27,27,1
8574000,1994,1994,27,27,1
8577404,1994,1995,25,25, 
8598501,1994,1999,331,28,1
8598502,1994,1994,332,332, 
8598503,1994,1994,332,332, 
8598504,1994,1997,27,27,1
8598505,1994,1995,27,27,1
8598506,1994,1995,27,27,1
8598507,1994,1995,27,27,1
8598508,1994,1997,27,27,1
8598509,1994,1994,27,27,1
8598510,1994,1999,23,23,1
8598511,1994,1995,23,23,1
8598512,1994,1994,23,23,1
8598513,1994,1994,24,24,1
8598514,1994,1995,24,24,1
8598515,1995,1997,24,24,1
8598516,1994,1995,24,24,1
