ID,ringnr,indnr,sex,island_current,adultSNPisland,hatchisland,hatchyear,year,month,day,age,tarsus,wing,billD,billL,mass,totalbadge,visiblebadge
1425,8L19860,990,1,38,38,38,2007,2009,5,26,2,20.61,83.03,8.76,14.35,32.2,20.8319466205153,17.8793176603583
1425,8L19860,990,1,38,38,38,2007,2009,7,7,2,20.42,83.43,8.56,14.69,32.4,20.2403063217927,18.0919871766481
1426,8L19862,991,1,28,28,28,2006,2007,6,29,1,20.46,79.85,8.45,14.39,32.3,19.9379036009306,15.9505485799078
1426,8L19862,991,1,28,28,28,2006,2009,7,25,3,20.35,82.43,8.65,14.43,36.7,20.3622199182702,18.1292581205079
1426,8L19862,991,1,28,28,28,2006,2010,5,27,4,20.21,83.38,8.65,14.05,33.9,21.6891678033068,15.9505485799078
1428,8L19865,992,1,28,28,28,2006,2007,6,29,1,18.22,77,7.96,14.06,27.3,19.4234394482543,15.5794736753204
1429,8L19877,993,1,27,27,27,2007,2009,5,10,2,19.94,83.03,8.43,11.92,31.1,21.4072417653466,19.1081134599939
1429,8L19877,993,1,27,27,27,2007,2009,7,10,2,20.19,83.03,8.69,12.57,30.4,18.7874958416496,17.1732349893664
1432,8L19899,994,2,28,28,28,2006,2007,7,9,1,20.58,73.85,7.67,13.03,34.6,-99,-99
1433,8L19900,995,1,28,28,28,2006,2007,7,9,1,20.19,78.85,8.52,14.27,32,19.8360782414267,15.3905815354716
1433,8L19900,995,1,28,28,28,2006,2008,8,9,2,19.8,83.38,8.68,14.6,29.2,21.3018778514947,18.1292581205079
1433,8L19900,995,1,28,28,28,2006,2009,7,25,3,19.99,82.43,8.5,14.33,34.8,21.438749963559,18.6069879346443
1433,8L19900,995,1,28,28,28,2006,2010,5,15,4,19.85,83.38,8.49,14.27,35.2,20.8751047901561,15.0356243634909
1434,8L19912,996,2,27,27,27,2006,2007,7,10,1,19.92,76.86,8.26,14.56,39.7,-99,-99
1434,8L19912,996,2,27,27,27,2006,2009,5,5,3,19.69,77.86,8.1,13.74,36.5,-99,-99
1434,8L19912,996,2,27,27,27,2006,2009,5,5,3,19.58,77.22,8.13,13.95,-99,-99,-99
1434,8L19912,996,2,27,27,27,2006,2009,5,21,3,19.97,77.03,8.09,14.08,39.3,-99,-99
1434,8L19912,996,2,27,27,27,2006,2009,7,24,3,20,77.03,8.51,14.4,31.2,-99,-99
1434,8L19912,996,2,27,27,27,2006,2010,6,17,4,19.82,77,8.14,14.05,32.5,-99,-99
1434,8L19912,996,2,27,27,27,2006,2010,6,17,4,19.75,78,8.01,14.26,32.5,-99,-99
1434,8L19912,996,2,27,27,27,2006,2010,6,17,4,19.69,77,8.07,13.99,32.5,-99,-99
1434,8L19912,996,2,27,27,27,2006,2010,8,1,4,19.89,77,8.33,14.41,31.5,-99,-99
1435,8L19914,997,1,27,27,27,2007,2008,8,14,1,19.37,79.43,8.22,14.35,31.8,20.9933322747962,14.6720823334658
1436,8L19917,998,1,27,27,27,2006,2007,7,12,1,19.92,77.86,8.23,14.03,28.3,20.4614271252032,18.5099972987572
1437,8L19919,999,1,27,27,27,2006,2007,7,12,1,18.62,79.86,8.79,13.92,27.6,19.9379036009306,18.7874958416496
1438,8L19920,1000,1,27,27,27,2006,2007,7,12,1,19.37,79.86,8.38,13.67,31.5,19.9379036009306,17.1076006500035
1438,8L19920,1000,1,27,27,27,2006,2007,8,5,1,19.58,79,8.08,13.47,32,20.4614271252032,17.8289091085237
1439,8L19921,1001,1,27,27,27,2006,2007,7,13,1,19.08,80.86,8.35,14.39,28.3,18.8592152540873,15.9081739995513
1440,8L19922,1002,1,38,38,38,2007,2008,6,12,1,18.68,80.86,8.45,13.39,30.6,19.9379036009306,16.3682619724881
1440,8L19922,1002,1,38,38,38,2007,2009,7,7,2,18.74,82.43,8.49,13.63,31.3,19.904019694524,15.7661028792787
1440,8L19922,1002,1,38,38,38,2007,2010,5,8,3,19.15,82.03,8.71,13.08,31.2,20.3068953806336,15.3905815354716
1440,8L19922,1002,1,38,38,38,2007,2010,7,31,3,18.8,81,8.43,13.19,28.2,20.8319466205153,18.7155015962704
1441,8L19926,1003,2,38,38,38,2007,2008,6,4,1,19.69,78,8.1,13.39,33.6,-99,-99
1441,8L19926,1003,2,38,38,38,2007,2008,6,4,1,19.53,79,8.34,13.63,33.6,-99,-99
1441,8L19926,1003,2,38,38,38,2007,2008,6,12,1,19.53,77.86,8.42,13.84,32.9,-99,-99
1441,8L19926,1003,2,38,38,38,2007,2009,5,6,2,19.59,79.86,8.11,13.49,35.5,-99,-99
1441,8L19926,1003,2,38,38,38,2007,2009,5,6,2,19.49,80.22,7.99,13.57,-99,-99,-99
1442,8L19928,1004,2,38,38,38,2007,2008,6,21,1,19.7,79.38,8.57,14.46,33.2,-99,-99
1442,8L19928,1004,2,38,38,38,2007,2008,6,25,1,19.79,80.43,8.45,14.74,33.4,-99,-99
1442,8L19928,1004,2,38,38,38,2007,2008,6,25,1,19.74,79.86,8.79,14.7,32.9,-99,-99
1442,8L19928,1004,2,38,38,38,2007,2009,5,6,2,19.69,80.86,8.34,14.1,33.4,-99,-99
1442,8L19928,1004,2,38,38,38,2007,2009,5,6,2,19.5,80.22,8.2,14.02,-99,-99,-99
1442,8L19928,1004,2,38,38,38,2007,2009,5,20,2,-99,-99,-99,-99,34.5,-99,-99
1442,8L19928,1004,2,38,38,38,2007,2010,5,21,3,19.74,80.38,8.44,14.11,34.4,-99,-99
1442,8L19928,1004,2,38,38,38,2007,2010,7,24,3,19.7,80.43,8.68,14.36,34.7,-99,-99
1442,8L19928,1004,2,38,38,38,2007,2011,7,13,4,19.8,80.43,8.34,14.59,33.9,-99,-99
1442,8L19928,1004,2,38,38,38,2007,2011,8,6,4,19.65,80.71,8.52,14.02,36.1,-99,-99
1442,8L19928,1004,2,38,38,38,2007,2013,5,11,5,19.71,81.43,8.47,14,34.2,-99,-99
1442,8L19928,1004,2,38,38,38,2007,2013,5,11,5,19.88,80.31,8.48,13.73,-99,-99,-99
1442,8L19928,1004,2,38,38,38,2007,2014,5,10,5,19.83,81.43,8.31,13.93,32.3,-99,-99
1442,8L19928,1004,2,38,38,38,2007,2014,6,21,5,20.1,80.31,8.9,13.76,34.6,-99,-99
1443,8L19929,1005,1,38,38,38,2007,2008,5,15,1,18.76,78.86,8.5,14.26,31.4,20.0167429918056,14.5488831186452
1444,8L19930,1006,2,38,38,38,2007,2008,6,12,1,20.13,77.86,8.42,14.54,34.4,-99,-99
1444,8L19930,1006,2,38,38,38,2007,2009,7,25,2,20.23,79.03,8.66,14.41,33.6,-99,-99
1445,8L19931,1007,2,38,38,38,2007,2008,6,4,1,18.82,77,8.13,12.72,33.5,-99,-99
1445,8L19931,1007,2,38,38,38,2007,2008,6,4,1,18.7,77,8.07,12.95,33.5,-99,-99
1445,8L19931,1007,2,38,38,38,2007,2009,5,13,2,18.85,78.03,8.11,12.35,30.6,-99,-99
1446,8L19932,1008,1,38,38,38,2007,2008,6,4,1,19.43,82,8.25,14.75,30.5,20.0167429918056,18.5706758089198
1446,8L19932,1008,1,38,38,38,2007,2008,6,4,1,19.46,82,8.05,14.02,30.5,18.9187737446168,16.1607549328613
1446,8L19932,1008,1,38,38,38,2007,2009,5,6,2,19.29,82.86,8.4,14.74,32.6,21.658023917246,19.3538109942202
1446,8L19932,1008,1,38,38,38,2007,2009,5,6,2,19.33,83.22,8.2,14.6,-99,22.2018017286886,17.0152872441226
1448,8L19934,1009,1,27,27,27,2007,2008,8,14,1,19.26,81.43,8.46,14.22,34.2,20.6801837516014,13.9165369255429
1449,8L19936,1010,1,27,27,27,2007,2008,6,26,1,20.22,81.86,8.49,14.17,32.6,20.2403063217927,17.4203903515392
1449,8L19936,1010,1,27,27,27,2007,2008,6,26,1,20.18,81.43,8.26,13.97,-99,19.7906543600761,17.6640878621003
1449,8L19936,1010,1,27,27,27,2007,2010,6,20,3,20.23,82,8.51,13.77,32,20.0167429918056,18.0296977234783
1449,8L19936,1010,1,27,27,27,2007,2010,6,20,3,20.37,82,8.67,13.9,32,20.6801837516014,17.8289091085237
1449,8L19936,1010,1,27,27,27,2007,2010,6,20,3,20.31,82,8.28,14.55,32,20.9933322747962,17.9044687159379
1449,8L19936,1010,1,27,27,27,2007,2011,8,24,4,20.23,80,8.83,13.68,32.8,21.4282523785772,15.478048972658
1450,8L19937,1011,2,27,27,27,2007,2008,7,21,1,20.59,81.43,8.34,14.03,31,-99,-99
1451,8L19946,1012,2,27,27,332,2007,2008,6,28,1,19.82,80.29,8.1,13.8,33.1,-99,-99
1451,8L19946,1012,2,27,27,332,2007,2009,7,2,2,19.74,81.03,8.2,14.09,29.4,-99,-99
1452,8L19958,1013,2,38,38,38,2007,2008,6,12,1,18.58,78.86,8.27,13.76,31.8,-99,-99
1452,8L19958,1013,2,38,38,38,2007,2008,6,25,1,18.64,78.43,8.1,14.25,30,-99,-99
1452,8L19958,1013,2,38,38,38,2007,2009,5,13,2,18.53,79.03,8.2,13.82,31.4,-99,-99
1454,8L19960,1014,2,38,38,38,2007,2008,6,25,1,18.52,80.86,8.21,14.79,27.5,-99,-99
1454,8L19960,1014,2,38,38,38,2007,2008,6,25,1,18.63,79.43,8.17,15.13,27.2,-99,-99
1454,8L19960,1014,2,38,38,38,2007,2008,7,9,1,18.53,81.38,8.49,14.19,27,-99,-99
1454,8L19960,1014,2,38,38,38,2007,2009,6,4,2,18.56,80,8.13,14.72,31,-99,-99
1454,8L19960,1014,2,38,38,38,2007,2009,6,4,2,18.47,80.43,8.11,14.91,-99,-99,-99
1455,8L19961,1015,2,38,38,38,2007,2008,6,25,1,18.78,76.86,8.01,14.11,29.4,-99,-99
1455,8L19961,1015,2,38,38,38,2007,2008,6,25,1,18.97,76.43,8.1,13.58,29.1,-99,-99
1455,8L19961,1015,2,38,38,38,2007,2009,7,3,2,18.97,79.03,8.29,14.02,31.2,-99,-99
1456,8L19969,1016,1,27,27,27,2007,2008,6,8,1,19.56,83.29,8.43,14.89,31.9,19.7223223784624,14.8549654997916
1456,8L19969,1016,1,27,27,27,2007,2008,6,8,1,19.95,83.38,8.16,14.75,31.8,19.7223223784624,15.7375347497631
1456,8L19969,1016,1,27,27,27,2007,2008,6,8,1,19.66,82.86,8.55,14.89,31.7,20.4614271252032,15.7661028792787
1456,8L19969,1016,1,27,27,27,2007,2008,7,3,1,19.79,82.43,8.61,15.1,32,21.3018778514947,16.9755706826015
1456,8L19969,1016,1,27,27,27,2007,2008,8,6,1,19.7,83.38,8.82,14.88,31.7,20.3068953806336,18.5706758089198
1458,8L19974,1017,1,27,27,27,2007,2011,6,26,4,19.9,80,8.38,13.66,30.8,20.0167429918056,15.1993420910249
1458,8L19974,1017,1,27,27,27,2007,2011,8,13,4,20,80.71,8.39,13.67,30,20.5382569854406,15.9646484458631
1459,8L19977,1018,1,27,27,27,2007,2008,6,1,1,20.53,80,8.4,13.23,33.2,18.1292581205079,15.7661028792787
1459,8L19977,1018,1,27,27,27,2007,2008,6,1,1,20.48,81,8.41,13.82,33.2,18.7155015962704,15.1993420910249
1461,8L19979,1019,1,27,27,27,2007,2008,6,1,1,19.08,81,8.22,13.47,32.7,20.1511786255792,19.5043584872715
1461,8L19979,1019,1,27,27,27,2007,2008,6,1,1,18.82,81,8.23,13.43,32.7,20.5929599620841,19.5619528677481
1461,8L19979,1019,1,27,27,27,2007,2008,6,7,1,18.95,81.86,8.15,13.35,31.2,20.0167429918056,17.2124954611468
1461,8L19979,1019,1,27,27,27,2007,2009,6,13,2,18.85,81,8.29,13.37,33,20.2403063217927,17.8289091085237
1461,8L19979,1019,1,27,27,27,2007,2009,7,21,2,19.1,82.43,8.45,13.69,31.9,19.904019694524,18.6190762391693
1463,8L19986,1020,1,28,26,26,2007,2009,7,25,2,19.59,81.43,8.46,13.47,31.4,18.6190762391693,15.9505485799078
1463,8L19986,1020,1,28,26,26,2007,2010,6,14,3,19.46,83.03,9.06,13.19,32.6,15.9646484458631,15.1548672049609
1463,8L19986,1020,1,28,26,26,2007,2010,6,19,3,19.37,82,-99,13.91,31.5,21.365158553121,17.6640878621003
1463,8L19986,1020,1,28,26,26,2007,2010,6,19,3,19.52,82,-99,13.49,31.5,19.5043584872715,16.9755706826015
1463,8L19986,1020,1,28,26,26,2007,2010,6,19,3,19.35,82,-99,13.72,31.5,19.9379036009306,17.1732349893664
1463,8L19986,1020,1,28,26,26,2007,2012,5,12,5,19.33,82.43,8.32,12.41,-99,20.2403063217927,16.1607549328613
1463,8L19986,1020,1,28,26,26,2007,2012,5,12,5,19.25,82,8.51,13.75,36.8,19.318902660348,15.7375347497631
1464,8L19987,1021,2,26,26,26,2007,2008,6,24,1,19,79.43,8.68,14.88,31.1,-99,-99
1464,8L19987,1021,2,26,26,26,2007,2008,6,24,1,19.14,80.38,8.75,14.72,30.9,-99,-99
1464,8L19987,1021,2,26,26,26,2007,2008,6,24,1,19.11,79.86,8.41,14.98,30.7,-99,-99
1465,8L19988,1022,2,26,26,26,2007,2008,6,24,1,19.05,77.86,7.97,13.84,28.5,-99,-99
1465,8L19988,1022,2,26,26,26,2007,2008,6,24,1,19.24,77.43,8.23,13.86,28.4,-99,-99
1466,8L19991,1023,2,20,20,20,2009,2011,8,2,2,20.05,78,-99,-99,34.5,-99,-99
1467,8L19992,1024,2,26,20,20,2009,2010,7,19,1,19.36,81.35,8.15,13.97,31,-99,-99
1468,8L19995,1025,2,20,20,20,2009,2011,5,10,2,18.72,82.71,8.3,13.65,37.5,-99,-99
1468,8L19995,1025,2,20,20,20,2009,2011,5,10,2,18.74,80.86,8.25,13.8,37.9,-99,-99
1469,8L19998,1026,1,27,27,27,2008,2009,7,7,1,18.53,81.03,8.08,13.62,29.2,17.7530279107537,15.521597855891
1472,8L26528,1027,1,28,28,34,2008,2009,7,25,1,20.42,80.43,8.16,13.79,29.2,20.4614271252032,18.1416647527177
1472,8L26528,1027,1,28,28,34,2008,2009,8,11,1,20.5,80.03,8.28,13.64,33.5,19.5043584872715,19.2839311344964
1472,8L26528,1027,1,28,28,34,2008,2011,8,10,3,20.3,81.71,8.16,13.94,30,20.351167042703,15.8372977493005
1473,8L26538,1028,1,38,38,38,2007,2008,5,24,1,20.25,80,8.47,14.5,33,20.2403063217927,15.9646484458631
1473,8L26538,1028,1,38,38,38,2007,2009,5,26,2,20.26,82.03,8.77,14.63,31.7,19.8587512195505,14.6720823334658
1473,8L26538,1028,1,38,38,38,2007,2009,7,3,2,20.3,82.03,8.9,14.67,32.4,20.1064666214629,15.1993420910249
1476,8L26578,1029,2,28,28,28,2008,2009,7,25,1,17.11,75.43,8.3,13.48,27.8,-99,-99
1476,8L26578,1029,2,28,28,28,2008,2009,8,11,1,17.3,75.03,8.15,12.76,30.6,-99,-99
1476,8L26578,1029,2,28,28,28,2008,2010,7,21,2,16.97,76.43,7.94,13.87,27.5,-99,-99
1476,8L26578,1029,2,28,28,28,2008,2011,8,3,3,17.01,77.71,8.18,13.45,31.7,-99,-99
1477,8L26579,1030,2,27,28,28,2008,2009,5,21,1,20.12,80.03,8.33,13.97,33.3,-99,-99
1477,8L26579,1030,2,27,28,28,2008,2009,7,7,1,20.09,80.03,8.35,13.89,37,-99,-99
1477,8L26579,1030,2,27,28,28,2008,2009,7,24,1,19.95,80.03,8.49,13.68,32,-99,-99
1477,8L26579,1030,2,27,28,28,2008,2010,7,17,2,20.16,80,8.34,14.02,32,-99,-99
1477,8L26579,1030,2,27,28,28,2008,2010,8,14,2,19.95,80,8.29,13.72,32,-99,-99
1477,8L26579,1030,2,27,28,28,2008,2011,6,21,3,20,80,8.02,13.74,37.5,-99,-99
1478,8L26581,1031,1,28,28,28,2007,2008,5,29,1,19.33,78,8.02,13.08,32,18.3512942322878,16.7755774863341
1479,8L26582,1032,1,28,28,28,2007,2008,5,29,1,19.45,79,8.16,12.92,32,19.7223223784624,17.1076006500035
1480,8L26586,1033,2,27,27,27,2007,2008,6,1,1,19.81,81,8.15,14.34,31.5,-99,-99
1480,8L26586,1033,2,27,27,27,2007,2008,6,1,1,19.8,81,8.2,14.4,31.5,-99,-99
1480,8L26586,1033,2,27,27,27,2007,2008,6,7,1,19.85,80.86,8.02,14.77,29.8,-99,-99
1480,8L26586,1033,2,27,27,27,2007,2008,6,7,1,19.91,80.29,8.08,14.84,-99,-99,-99
1480,8L26586,1033,2,27,27,27,2007,2008,6,26,1,19.93,81.86,8.03,14.77,31.6,-99,-99
1480,8L26586,1033,2,27,27,27,2007,2008,6,26,1,19.89,81.43,8.22,14.85,31.7,-99,-99
1480,8L26586,1033,2,27,27,27,2007,2008,7,23,1,19.82,82.38,8.2,14.08,30,-99,-99
1481,8L26587,1034,1,27,27,27,2007,2008,6,1,1,20.13,-99,8.59,14.16,33.7,19.1198849368923,17.6640878621003
1481,8L26587,1034,1,27,27,27,2007,2008,6,1,1,20.06,82,8.65,14.35,33.7,19.7223223784624,17.6640878621003
1481,8L26587,1034,1,27,27,27,2007,2008,6,26,1,20.29,82.43,8.53,14.48,32.4,19.9379036009306,15.7375347497631
1481,8L26587,1034,1,27,27,27,2007,2008,6,26,1,20.12,81.86,8.56,14.55,32.1,20.5382569854406,17.2255624001076
1482,8L26591,1035,2,27,27,27,2008,2009,5,5,1,19.44,77.86,7.82,13.69,30.4,-99,-99
1482,8L26591,1035,2,27,27,27,2008,2009,5,5,1,19.45,78.22,7.63,13.79,-99,-99,-99
1482,8L26591,1035,2,27,27,27,2008,2009,6,6,1,19.36,77,8.1,13.13,29.8,-99,-99
1482,8L26591,1035,2,27,27,27,2008,2009,6,17,1,19.67,77.43,8.04,14.17,28.3,-99,-99
1482,8L26591,1035,2,27,27,27,2008,2009,7,24,1,19.62,78.03,8.04,14.16,30.6,-99,-99
1482,8L26591,1035,2,27,27,27,2008,2010,6,16,2,19.31,-99,7.42,13.72,32,-99,-99
1482,8L26591,1035,2,27,27,27,2008,2010,6,16,2,19.43,-99,7.36,13.55,32,-99,-99
1482,8L26591,1035,2,27,27,27,2008,2010,6,16,2,19.5,-99,7.58,14.37,33,-99,-99
1482,8L26591,1035,2,27,27,27,2008,2010,6,16,2,19.43,-99,7.66,14.56,33,-99,-99
1482,8L26591,1035,2,27,27,27,2008,2010,6,16,2,19.61,-99,7.71,14.2,33,-99,-99
1482,8L26591,1035,2,27,27,27,2008,2010,7,17,2,19.64,73,8.31,14.12,28.5,-99,-99
1482,8L26591,1035,2,27,27,27,2008,2010,7,21,2,19.7,72.35,8.04,14.02,31.5,-99,-99
1482,8L26591,1035,2,27,27,27,2008,2010,8,14,2,19.58,75,7.6,13.18,28.8,-99,-99
1483,8L26595,1036,2,28,28,28,2007,2008,6,2,1,20.63,79,8,13.62,39,-99,-99
1484,8L26596,1037,2,28,28,28,2007,2008,6,2,1,20.33,78,8.32,13.28,33.8,-99,-99
1484,8L26596,1037,2,28,28,28,2007,2008,6,2,1,20.29,79,8.21,13.45,33.8,-99,-99
1485,8L26597,1038,1,28,28,28,2007,2008,6,2,1,18.81,81,7.86,12.94,28.8,20.0392115613364,17.5618905588208
1485,8L26597,1038,1,28,28,28,2007,2008,6,2,1,18.76,81,7.73,13.39,28.8,19.318902660348,18.0296977234783
1485,8L26597,1038,1,28,28,28,2007,2009,7,30,2,18.75,82.43,7.86,13.48,28,20.5710962274741,19.7223223784624
1486,8L30001,1039,2,38,38,38,2006,2007,5,10,1,18.84,78.86,8.15,13.8,31.5,-99,-99
1488,8L30212,1040,2,37,28,28,2005,2006,5,24,1,18.94,79.43,7.71,13.09,31.7,-99,-99
1492,8L30249,1041,2,38,38,38,2005,2006,5,20,1,21.13,78.92,8.28,14.14,32.7,-99,-99
1492,8L30249,1041,2,38,38,38,2005,2007,5,10,2,20.9,79.86,8.61,14.34,36.5,-99,-99
1492,8L30249,1041,2,38,38,38,2005,2007,7,7,2,21.41,78.85,8.46,14.43,30.5,-99,-99
1492,8L30249,1041,2,38,38,38,2005,2007,8,18,2,21.04,79,8.79,14.1,34,-99,-99
1496,8L30286,1042,1,27,27,27,2004,2005,7,27,1,20.48,80.57,8.5,14.5,33,20.5710962274741,18.8114326939763
1497,8L30289,1043,2,27,27,27,2005,2006,6,26,1,18.52,77.48,8.53,13.98,32.8,-99,-99
1497,8L30289,1043,2,27,27,27,2005,2007,7,21,2,18.44,76.59,8.22,14.43,31.5,-99,-99
1499,8L30298,1044,1,27,27,27,2005,2006,8,7,1,21.34,83.7,8.46,14.69,38.2,19.9379036009306,14.3934012658579
1499,8L30298,1044,1,27,27,27,2005,2007,6,12,2,21.21,85,8.56,15.16,33.5,19.9379036009306,16.7889844838811
1499,8L30298,1044,1,27,27,27,2005,2007,6,19,2,21.23,84.03,8.39,15.34,32.8,19.8587512195505,17.2255624001076
1499,8L30298,1044,1,27,27,27,2005,2007,6,19,2,21.18,84,8.4,15.1,32.8,20.1511786255792,19.5043584872715
1499,8L30298,1044,1,27,27,27,2005,2007,6,19,2,21.33,85.07,8.4,15.04,32.8,20.2403063217927,19.3305457760509
1499,8L30298,1044,1,27,27,27,2005,2008,6,26,3,21.28,84.43,8.48,14.98,33.5,19.4234394482543,18.0296977234783
1499,8L30298,1044,1,27,27,27,2005,2008,6,26,3,21.25,84.86,8.29,15.35,33,20.8319466205153,17.8793176603583
1499,8L30298,1044,1,27,27,27,2005,2008,8,14,3,21.18,87.43,8.61,15.03,36.4,21.8442212037875,16.2440758432113
1500,8L30300,1045,1,27,27,27,2005,2006,7,12,1,19.74,78.92,8.03,13.87,27.5,17.6640878621003,15.521597855891
1500,8L30300,1045,1,27,27,27,2005,2006,8,7,1,19.45,76.7,8.06,13.29,33.6,20.6801837516014,16.1607549328613
1500,8L30300,1045,1,27,27,27,2005,2007,6,12,2,19.4,81,8.44,13.31,28.9,19.1903621643782,16.1328856687203
1500,8L30300,1045,1,27,27,27,2005,2007,7,5,2,19.73,78.85,7.99,13.81,30,19.6308430791956,15.0356243634909
1500,8L30300,1045,1,27,27,27,2005,2008,6,7,3,19.34,80.86,8.3,13.61,29.9,19.2137971260238,18.0919871766481
1505,8L30320,1046,1,27,27,27,2005,2006,5,25,1,20.3,81.43,7.55,14.37,33,17.7530279107537,14.7027208366343
1505,8L30320,1046,1,27,27,27,2005,2006,6,26,1,20.69,80.85,7.76,13.95,31,18.6190762391693,14.7027208366343
1507,8L30340,1047,2,28,28,35,2005,2006,7,14,1,20.07,75.86,8.29,13.59,31.3,-99,-99
1508,8L30363,1048,2,38,38,38,2005,2007,5,26,2,19.96,78.86,8.06,13.78,32,-99,-99
1508,8L30363,1048,2,38,38,38,2005,2007,7,30,2,20,80.03,8.85,14.44,29.9,-99,-99
1510,8L30372,1049,2,23,23,23,2004,2005,7,13,1,19.4,76.59,8.03,13.66,30.5,-99,-99
1512,8L30388,1050,2,24,24,24,2005,2008,7,6,3,19.29,79.07,8.59,13.23,32.8,-99,-99
1513,8L30396,1051,2,23,24,24,2005,2006,6,29,1,18.72,77.48,7.52,13.39,26.9,-99,-99
1515,8L30444,1052,1,26,26,26,2005,2006,5,12,1,19.96,82,8.19,13.93,30.2,20.4614271252032,15.5650248955792
1515,8L30444,1052,1,26,26,26,2005,2006,5,12,1,-99,80.48,8.11,14.3,30.2,20.7670411951245,15.0056655967005
1516,8L30445,1053,1,26,26,26,2005,2006,5,12,1,19.39,81,7.86,12.78,29.8,19.0018420159731,16.9224702688467
1516,8L30445,1053,1,26,26,26,2005,2006,5,12,1,19.35,80.48,7.75,12.95,29.8,19.4234394482543,17.0152872441226
1516,8L30445,1053,1,26,26,26,2005,2006,5,12,1,19.29,80.92,7.75,12.91,29.8,19.8360782414267,-99
1516,8L30445,1053,1,26,26,26,2005,2006,7,4,1,19.56,79.92,7.98,13.43,30,19.6308430791956,16.7755774863341
1516,8L30445,1053,1,26,26,26,2005,2006,7,13,1,19.5,78.92,8.3,13.53,32,19.9379036009306,16.7352920500361
1516,8L30445,1053,1,26,26,26,2005,2008,8,13,3,19.36,83.38,8.59,12.66,31,20.8319466205153,17.3686499187473
1517,8L30446,1054,1,26,26,26,2005,2009,6,18,4,19.16,82.43,8.38,13.58,29.5,20.5710962274741,17.4203903515392
1517,8L30446,1054,1,26,26,26,2005,2010,8,2,5,19.22,80,8.35,13.38,30,22.1510722088119,19.0609548554106
1518,8L30449,1055,2,26,26,26,2005,2006,7,13,1,19.34,77.86,7.92,14.81,32.1,-99,-99
1519,8L30451,1056,2,28,28,28,2005,2006,8,2,1,18.45,77,8,13.51,33,-99,-99
1523,8L30499,1057,1,23,23,23,2005,2008,6,23,3,19.45,81.29,8.25,13.57,31.6,21.1215529732072,-99
1524,8L30500,1058,1,23,23,23,2005,2009,6,17,4,20.55,84.07,9.07,14.7,33.4,19.7906543600761,18.1416647527177
1526,8L30591,1059,1,27,27,27,2005,2006,8,7,1,19.63,80.7,8.56,13.59,36.9,19.9379036009306,15.3905815354716
1527,8L30596,1060,2,26,26,26,2005,2006,8,10,1,20.1,81.7,8.26,14.99,33.3,-99,-99
1527,8L30596,1060,2,26,26,26,2005,2009,7,13,4,20.13,79.03,8.47,14.48,31.4,-99,-99
1528,8L30597,1061,2,20,20,20,2005,2006,8,11,1,18.76,75.7,8.56,13.69,31.4,-99,-99
1529,8L30598,1062,1,27,27,27,2006,2007,6,15,1,18.68,82.86,8.45,14.53,32.1,19.4234394482543,17.0020586988753
1529,8L30598,1062,1,27,27,27,2006,2007,6,15,1,18.7,81.03,8.19,14.2,32.1,18.1416647527177,15.593909067325
1529,8L30598,1062,1,27,27,27,2006,2007,6,15,1,18.58,82.07,8.04,14.35,32.1,18.0919871766481,17.3686499187473
1529,8L30598,1062,1,27,27,27,2006,2007,7,10,1,18.63,82.86,8.47,14.77,31.9,20.7670411951245,17.6258333136337
1529,8L30598,1062,1,27,27,27,2006,2008,7,25,2,18.98,84.03,8.56,13.79,32.2,19.7906543600761,18.3512942322878
1529,8L30598,1062,1,27,27,27,2006,2009,5,5,3,18.46,84.22,8.5,14.18,32.9,20.2403063217927,15.5650248955792
1529,8L30598,1062,1,27,27,27,2006,2009,5,5,3,18.53,84.86,8.46,14.17,-99,19.9379036009306,16.5731710906513
1529,8L30598,1062,1,27,27,27,2006,2009,6,6,3,18.54,85.43,8.47,14.17,33.4,21.8442212037875,20.3732667974481
1529,8L30598,1062,1,27,27,27,2006,2009,7,24,3,18.93,83.85,8.3,13.24,32,19.8360782414267,17.6640878621003
1530,8L30599,1063,2,27,27,27,2005,2006,8,12,1,19.55,80.7,8.66,13.79,35.8,-99,-99
1530,8L30599,1063,2,27,27,27,2005,2007,5,30,2,19.68,81.86,8.16,14.12,40.2,-99,-99
1530,8L30599,1063,2,27,27,27,2005,2007,7,11,2,19.62,81.86,8.21,14.18,34.6,-99,-99
1531,8L30761,1064,2,38,38,38,2006,2007,6,16,1,19.85,78.07,8.2,13.57,-99,-99,-99
1531,8L30761,1064,2,38,38,38,2006,2008,7,31,2,20.3,81.03,8.8,14.63,31.5,-99,-99
1531,8L30761,1064,2,38,38,38,2006,2009,5,20,3,20.18,80.03,8.5,14.41,34.7,-99,-99
1532,8L30779,1065,2,26,26,26,2006,2007,5,7,1,20.01,79,8.2,14.74,35,-99,-99
1532,8L30779,1065,2,26,26,26,2006,2008,6,16,2,19.87,81.38,8.54,15.51,34,-99,-99
1532,8L30779,1065,2,26,26,26,2006,2008,6,16,2,19.88,79.03,8.79,15.03,34,-99,-99
1532,8L30779,1065,2,26,26,26,2006,2009,6,18,3,20.03,80.43,8.85,15.34,-99,-99,-99
1533,8L30780,1066,1,26,26,26,2006,2007,5,7,1,20.06,82,8.33,14.2,32,19.1903621643782,17.2124954611468
1533,8L30780,1066,1,26,26,26,2006,2007,7,12,1,20.47,79.85,8.27,14.15,35,19.6308430791956,15.7661028792787
