IID FROH FGRM gen_het pruned_gen_het adsex fiflok laflok hatchyear presumedhatchyear firstyear lastyear minadyear maxadyear age1tarsus age1wing age1billD age1billL age1mass age1totba age1visba
8M72038 0.0182401926335043 0.0243114 0.334424437796006 0.334806331643883 1 23 23 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72045 0.157131240429075 0.200588 0.270809855264612 0.273840777289111 NA 35 23 2010 NA 2010 2012 2011 2012 NA NA NA NA NA NA NA
8M72052 0 0.0146915 0.346483373131688 0.341324798594808 2 35 23 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72058 0.00402505468592608 0.0277336 0.340544750570133 0.334060948467728 1 35 23 2010 NA 2010 2014 2011 2014 NA NA NA NA NA NA NA
8M72062 0.0373216483465672 0.0570495 0.328722286725272 0.328977488702116 1 24 24 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72078 0.135225169594417 0.202052 0.284058099273206 0.2740757644911 1 24 24 2010 NA 2010 2014 2011 2014 NA NA NA NA NA NA NA
8M72081 0 0.00160754 0.339788313534987 0.344206574675325 2 24 24 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72084 0.00326476973647893 0.00775705 0.343774397705439 0.343703189661738 1 24 35 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72087 0 -0.000103147 0.345583166649716 0.347692201530194 1 34 27 2010 NA 2010 2014 2011 2014 NA NA NA NA NA NA NA
8M72112 0.00606214437478008 0.00924056 0.342438830492006 0.342267954286678 2 34 27 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72114 0.0128826060878545 0.0280455 0.336518925842498 0.336260343649569 1 34 23 2010 NA 2010 2012 2011 2012 NA NA NA NA NA NA NA
8M72120 0 0.0248037 0.341737809089653 0.340005402941226 2 24 24 NA 2009 2010 2010 2010 2010 19.88 76.32 7.97 12.91 31.94 NA NA
8M72124 0.00236850099402622 0.0136422 0.339711433465071 0.33911732061308 1 24 24 2010 NA 2010 2014 2011 2014 NA NA NA NA NA NA NA
8M72125 0.00533286023216281 0.0171186 0.337140613073443 0.336190427887948 1 24 24 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72128 0.0418435467109248 0.0752185 0.321139971139971 0.321374945920038 2 24 24 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72135 0.0321985354632943 0.0462047 0.327874466310598 0.327361261139616 2 23 23 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72136 0 0.0201894 0.33364252231958 0.339881409256151 2 23 23 NA 2009 2010 2011 2010 2011 19.96 76.32 8.24 13.87 30.14 NA NA
8M72140 0 -0.00023381 0.351488864792727 0.347833105358402 NA 23 23 2010 NA 2010 2010 NA NA NA NA NA NA NA NA NA
8M72143 0 -0.00781294 0.35021592000322 0.354898547666772 NA 23 23 2010 NA 2010 2012 2011 2012 NA NA NA NA NA NA NA
8M72144 0 -0.15159 0.401839181393534 0.404686787465915 1 23 23 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72168 0.0227870140724643 0.0319692 0.328400651555727 0.334508794870713 1 23 23 2010 NA 2010 2015 2011 2015 20.19 79.39 8.14 13.24 30.23 21.22 14.47
8M72172 0.0546192459261431 0.159781 0.290782467128693 0.290099086880275 2 35 28 2010 NA 2010 2013 2011 2013 NA NA NA NA NA NA NA
8M72176 0 0.0118796 0.338166384263424 0.341135995682677 2 24 23 NA 2010 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72178 0.00562952133814174 0.0203015 0.339758250743036 0.339227983691936 1.8 24 24 NA 2010 2010 2014 2011 2014 NA NA NA NA NA NA NA
8M72179 0 0.0177964 0.337273696008657 0.338163965955006 1 23 23 2010 NA 2010 2011 2011 2011 18.23 80.1 7.7 13.06 30.13 20.17 15.16
8M72180 0 0.0197048 0.336501890646132 0.337993961984112 2 23 23 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72185 0.0113621892253832 0.0221428 0.335132897242693 0.336591742925821 1 23 24 NA 2010 2010 2012 2011 2012 NA NA NA NA NA NA NA
8M72186 0.00298104020824322 0.018692 0.3398293014166 0.33856235609645 2 23 24 NA 2010 2010 2012 2011 2012 NA NA NA NA NA NA NA
8M72189 0.0293240741924951 0.0765812 0.321948165630644 0.324521591871295 2 24 26 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72190 0 0.00413997 0.343427736962883 0.343157531885557 1.33333333333333 24 24 NA 2010 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72191 0 -0.00636391 0.350095897459887 0.355520625876343 2 24 23 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72219 0.0087489392662931 0.0186141 0.341061521901134 0.339197314824966 2 23 34 NA 2010 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72224 0.00503462503726164 0.000853469 0.342906283527447 0.344265481341266 1.83333333333333 24 24 2010 NA 2010 2011 2011 2011 19.24 79.25 8.27 12.8 33.24 NA NA
8M72227 0.00733794344626437 0.00959941 0.345207643903274 0.339515448252575 NA 24 24 2010 NA 2010 2012 2011 2012 NA NA NA NA NA NA NA
8M72232 0 0.0160437 0.342327215498515 0.340796314800075 2 24 24 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72235 0 0.00269375 0.342669687582574 0.343619575412841 1 24 23 NA 2010 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72237 0.00787158145325355 0.00661523 0.347445424604028 0.341395380194332 2 24 23 NA 2010 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72243 0.00232229492545432 0.0129891 0.338701390538592 0.340764250563439 2 24 24 2010 NA 2010 2012 2011 2012 19.11 75.97 7.71 13.26 30.3 NA NA
8M72245 0 0.00580436 0.345789543407224 0.342637175454722 2 23 23 2010 NA 2010 2011 2011 2011 18.23 76.22 7.48 13.31 32.84 NA NA
8M72248 0.00864023968127323 0.0120506 0.336411514719454 0.334101752163817 2 23 23 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72249 0.00771655555675798 0.0207748 0.338991658800214 0.336838820671974 2 23 23 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72251 0.00919987201782568 0.0345795 0.331186211032507 0.332708075166783 NA 34 34 2010 NA 2010 2010 NA NA NA NA NA NA NA NA NA
8M72257 0.00523889586844289 0.0326122 0.335021036474265 0.334666261726395 NA 24 23 2010 NA 2010 2012 2011 2012 NA NA NA NA NA NA NA
8M72258 0.0168610065271128 0.0199362 0.33787542633862 0.33775727885191 2 24 23 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72259 0 0.0146424 0.347561558488296 0.345646030014346 1 24 24 2010 NA 2010 2013 2011 2013 19.75 81.03 8.45 13.95 31 19.84 15.39
8M72268 0.0407757897253313 0.0664576 0.319270283563695 0.32401121356436 1.25 23 34 2010 NA 2010 2014 2011 2014 NA NA NA NA NA NA NA
8M72269 0.00378543244103261 0.0105217 0.33975668186485 0.341029057119247 1.90909090909091 23 23 2010 NA 2010 2012 2011 2012 NA NA NA NA NA NA NA
8M72271 0.0137591768564329 0.022766 0.334647342995169 0.339975030368471 2 23 24 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72272 0.00398748424408041 0.0179482 0.336572813764847 0.338805466509195 2 23 23 2010 NA 2010 2011 2011 2011 20.35 77.25 8.08 13.11 32.04 NA NA
8M72273 0.0070946046025267 0.00998037 0.340201063283592 0.343774246871099 2 23 23 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72274 0 -0.0140853 0.34831787353719 0.353219591794889 2 23 23 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72277 0.00544785617287169 0.0186881 0.341157765730753 0.340372953688632 1 24 23 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72278 0.00477928376549179 0.0273344 0.338505613884013 0.336965229931101 2 24 23 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72284 0.00621494031196912 0.0121055 0.342613601859366 0.341357467589976 2 23 23 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72285 0.00241825969384626 0.0154974 0.340950362360837 0.342385943019991 1 23 23 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72287 0.00350398752796877 0.0176827 0.341601947374522 0.342217987419262 1 23 23 2010 NA 2010 2012 2011 2012 NA NA NA NA NA NA NA
8M72289 0.0123632660552424 0.0381945 0.330004636989931 0.335531753394619 1 23 23 2010 NA 2010 2014 2011 2014 NA NA NA NA NA NA NA
8M72291 0.014263322558476 0.0220659 0.343218185032931 0.339468440782142 1 23 24 2010 NA 2010 2014 2011 2014 NA NA NA NA NA NA NA
8M72292 0.0115458329329791 0.0201363 0.335951688314556 0.337119583090895 1 23 23 2010 NA 2010 2011 2011 2011 20.26 79.26 7.86 13.73 33.76 19.72 14.3
8M72293 0.0319207743555554 0.0634085 0.324880187283288 0.326231264286377 1 23 23 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72294 0 0.0106219 0.343808192382289 0.344010942156854 2 23 23 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72295 0.0133793185922092 0.0262568 0.337858428380572 0.336099725047653 1.09090909090909 23 23 2010 NA 2010 2012 2011 2012 NA NA NA NA NA NA NA
8M72309 0.00274903699098036 0.0219639 0.33456992541804 0.336341477814232 1 34 34 NA 2009 2010 2010 2010 2010 NA NA NA NA NA NA NA
8M72315 0.00606527069027844 0.0143989 0.343150065333199 0.338977409471465 2 332 27 NA 2010 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72323 0 0.00581078 0.342208772910086 0.3461876510657 1 24 24 NA 2009 2010 2011 2010 2011 19.33 79.11 7.51 13.54 30.26 18.83 14.48
8M72324 0.00894808337730398 0.0175326 0.337545056607106 0.338814402563454 2 24 23 NA 2010 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72325 0 0.0196453 0.340233859341946 0.339392865280907 2 24 24 NA 2010 2010 2012 2011 2012 NA NA NA NA NA NA NA
8M72326 0.0478045340101041 0.0608198 0.321594999889574 0.323233686483568 2 24 24 NA 2009 2010 2012 2010 2012 20.33 77.26 8 12.76 35.92 NA NA
8M72327 0 0.0126718 0.341143475476448 0.33974342754485 2 24 24 NA 2010 2010 2011 2011 2011 19.35 78.52 7.85 12.6 33.28 NA NA
8M72328 0.00673189734885166 0.0192761 0.338673792185852 0.334955673833644 1 24 24 NA 2010 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72329 0.00369189439306247 0.00420782 0.341824343717572 0.342248830051857 1 24 24 NA 2010 2010 2012 2011 2012 NA NA NA NA NA NA NA
8M72601 0.00412434253093167 0.018212 0.33193813260297 0.334879719288775 1.66666666666667 28 28 NA 2010 2010 2013 2011 2013 NA NA NA NA NA NA NA
8M72602 0 0.00758124 0.3421293791611 0.341358925273446 2 27 27 NA 2009 2010 2011 2010 2011 20.32 80.43 8.02 14.46 34.03 NA NA
8M72604 0.0106763455645508 0.00782083 0.345525468117199 0.342341201499342 2 27 27 NA 2010 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72605 0.0115177398181862 0.050333 0.324268328584204 0.321346387358088 1.85714285714286 27 27 NA 2010 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72606 0.0794214217542806 0.155576 0.277959126928959 0.28509730239834 1 27 27 NA 2010 2010 2012 2011 2012 19.72 84.45 8.72 13.59 31.63 17.22 14.25
8M72608 0.0127920959748251 0.0115789 0.334417682438515 0.336793161354565 2 27 27 NA 2010 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72609 0 -0.000471145 0.338407636956305 0.340514940736913 2 27 27 NA 2010 2010 2012 2011 2012 18.58 78.95 7.61 13.43 32.89 NA NA
8M72610 0.0401186076002916 0.0477328 0.324883774860033 0.325458210679915 1 28 28 NA 2010 2010 2011 2011 2011 18.25 78.26 8.05 13.63 29.16 18.71 14.79
8M72611 0.0229543703321841 0.100764 0.296899735776136 0.302466531789419 1 28 28 2010 NA 2010 2011 2011 2011 19.28 76.26 8.37 13.11 31.36 19.21 16.05
8M72613 0.0127473874769639 0.0321011 0.327736287237064 0.332273179525992 NA 26 26 NA 2010 2010 2012 2011 2012 NA NA NA NA NA NA NA
8M72617 0.00655855080628879 0.00873371 0.335367987247774 0.339447673185424 2 26 26 NA 2010 2010 2012 2011 2012 20.16 77.25 7.76 13.32 30.24 NA NA
8M72618 0.0351322436921392 0.0793513 0.309178230775252 0.31008658821922 2 26 26 NA 2009 2010 2010 2010 2010 19.99 75.55 7.95 13.99 34.08 NA NA
8M72621 0 0.0180132 0.334249191643351 0.335978114506809 1 26 26 NA 2010 2010 2011 2011 2011 18.42 80.78 7.55 12.39 30.2 20.56 15.95
8M72623 0.00922987808790609 0.0175396 0.329894668863849 0.335215723628818 1 26 26 NA 2010 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72631 0.00472848660422999 0.033927 0.326126553772106 0.330188201962967 2 20 20 NA 2009 2010 2010 2010 2010 NA NA NA NA NA NA NA
8M72633 0.0025888515807952 0.0146956 0.341517523719952 0.338546730354652 1 28 28 2010 NA 2010 2011 2011 2011 18.28 81.97 7.77 13.11 32.76 18.13 14.48
8M72638 0.025920762768512 0.0429073 0.327061174249742 0.326696687580112 1 28 28 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72640 0 0.00215251 0.341336892125057 0.344646316382349 2 28 28 NA 2010 2010 2012 2011 2012 19.86 79.8 8.35 14.09 32.99 NA NA
8M72643 0 -0.00541915 0.343312404074229 0.34406779661017 1 26 26 2010 NA 2010 2013 2011 2013 NA NA NA NA NA NA NA
8M72644 0.0145265452060302 0.0282718 0.327622410729702 0.329655278023549 2 26 26 2010 NA 2010 2011 2011 2011 19.16 80.86 8.37 13.77 32.4 NA NA
8M72646 0 0.00535864 0.338215912313775 0.337225694680345 1 26 26 2010 NA 2010 2013 2011 2013 17.68 81.26 7.66 13.26 28.36 20.39 16.48
8M72647 0.00363870330489807 0.00243493 0.337302189616887 0.340548885077187 NA 26 26 2010 NA 2010 2010 NA NA NA NA NA NA NA NA NA
8M72648 0.0111431285170366 0.0197141 0.332169823965687 0.333449851652287 1 26 26 2010 NA 2010 2012 2011 2012 19.47 83.14 7.55 12.4 32.83 19.54 15.46
8M72649 0.00637543179500028 0.0170719 0.335302896645085 0.334971737527648 2 26 26 2010 NA 2010 2013 2011 2013 19.02 78.5 8.1 13.46 33.41 NA NA
8M72653 0.00260801392718899 0.019804 0.333822823104653 0.337440646374685 2 20 20 2010 NA 2010 2012 2011 2012 18.33 79.16 8.09 13.57 35.16 NA NA
8M72654 0 0.0233841 0.334800665829771 0.334693808570149 1 20 20 2010 NA 2010 2011 2011 2011 18.81 80.59 8.15 13.46 31.43 19.09 15.04
8M72656 0 0.0203608 0.340796198579993 0.338848277142809 2 20 20 2010 NA 2010 2012 2011 2012 NA NA NA NA NA NA NA
8M72659 0 -0.0322271 0.355925605783927 0.357400943107355 1 20 20 2010 NA 2010 2012 2011 2012 17.43 80.2 7.99 13.46 29.58 19.36 14.91
8M72660 0 -0.0697652 0.365575385328543 0.370132120232077 1 27 27 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72664 0.0137507598531681 0.00587118 0.334602222692869 0.334949594798422 1 27 27 2010 NA 2010 2011 2011 2011 18.99 79.28 8.16 14.37 29.83 19.05 13.69
8M72666 0.00750743128473312 0.00848716 0.340491357792377 0.339106608257362 2 27 27 NA 2010 2010 2013 2011 2013 18.39 78 8.14 14.04 29.29 NA NA
8M72668 0 -0.00236838 0.345748172543086 0.340568989558889 1 27 27 NA 2010 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72673 0.00901068620548266 0.00773035 0.336667355822153 0.337355562188206 1 26 26 NA 2010 2010 2011 2011 2011 19.84 81.91 8.31 13.77 33.88 19.14 14.59
8M72674 0 0.00972793 0.336414897859707 0.341075691140869 1 27 27 NA 2010 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72675 0 0.0119288 0.33819358049266 0.339047490305084 2 27 27 NA 2010 2010 2011 2011 2011 20.2 80.98 8.63 12.72 32.08 NA NA
8M72677 0.0122327478487725 0.0124521 0.337379691610884 0.339407358392928 1 27 27 NA 2010 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72678 0 0.00767594 0.343059513598761 0.343051128340844 2 27 27 NA 2010 2010 2013 2011 2013 19.09 79.73 8.2 13.55 32.05 NA NA
8M72679 0.00220832651501413 -0.00631265 0.347170522024284 0.34314439009529 1 27 27 NA 2010 2010 2011 2011 2011 18.67 80.93 8.4 13.89 29.6 19.38 15.12
8M72680 0 0.00963558 0.332637604774506 0.337895564935669 1 27 27 NA 2010 2010 2012 2011 2012 NA NA NA NA NA NA NA
8M72681 0.0131557761029034 0.0300587 0.323364992915338 0.328595841158655 1 27 27 NA 2010 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72707 0.00280356168225944 0.00505594 0.341369459346987 0.340754425158962 2 28 28 2010 NA 2010 2011 2011 2011 17.83 75.91 7.82 13.13 27.72 NA NA
8M72708 0 0.00302974 0.341297964410297 0.341035198084091 2 28 28 2010 NA 2010 2011 2011 2011 18.93 76.27 7.95 13.76 29.77 NA NA
8M72716 0 0.0115421 0.339504481584406 0.338618559164377 1 26 26 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72719 0.00791705513322968 0.0221073 0.33089078311151 0.335008970583257 1 27 27 2010 NA 2010 2013 2011 2013 NA NA NA NA NA NA NA
8M72722 0 0.0165124 0.333054694419841 0.34017967415027 2 27 27 2010 NA 2010 2012 2011 2012 19.28 78.25 7.47 13.41 32.84 NA NA
8M72725 0.00240993013996602 0.00657055 0.345115631095013 0.344797914394766 2 27 27 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72736 0.00565830311683817 0.0140929 0.334601078047042 0.336558490694372 1.08333333333333 26 26 2010 NA 2010 2011 2011 2011 20.31 84.71 7.66 14.05 35 18.23 14.7
8M72737 0 0.00115015 0.340211704166739 0.343965743249148 2 26 26 2010 NA 2010 2012 2011 2012 20.24 82.86 7.78 13.71 36.1 NA NA
8M72739 0.00858991256045349 0.0247891 0.336794263997179 0.333965309625682 2 26 26 2010 NA 2010 2012 2011 2012 19.96 77.19 8.04 13.33 32.68 NA NA
8M72741 0 0.0214926 0.336837099743991 0.334507458652206 1 26 26 2010 NA 2010 2012 2011 2012 NA NA NA NA NA NA NA
8M72745 0.0122269543270447 0.0192376 0.333458519962665 0.336536676735121 2 22 22 2010 NA 2010 2011 2011 2011 19.01 79.12 8.11 13.05 33.52 NA NA
8M72749 0.0531353391817296 0.0598307 0.321051118775979 0.319275632849915 2 22 22 2010 NA 2010 2011 2011 2011 19.75 77.78 8.03 12.91 32.2 NA NA
8M72752 0 0.0128901 0.342043070127002 0.34127452799946 1 22 22 2010 NA 2010 2012 2011 2012 19.45 80.78 8.03 13.52 31.25 19.57 15.97
8M72757 0.00483458457005893 0.0155931 0.339380614082577 0.339042281103073 NA 22 23 2010 NA 2010 2012 2011 2012 NA NA NA NA NA NA NA
8M72764 0.00890538621528792 0.026144 0.337114249915826 0.337237442344826 1 28 28 2010 NA 2010 2011 2011 2011 19.63 81.26 8.01 14.21 33.86 18.62 14.07
8M72766 0.00947263757947099 0.0157285 0.339647119875454 0.340516696046761 1 28 28 2010 NA 2010 2014 2011 2014 19.63 81.13 7.98 13.55 31.9 19.51 15.62
8M72777 0.00621004314643323 0.0154238 0.334859895891018 0.336123855152449 1 27 27 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72786 0.0765351548165645 0.0999108 0.319027481809449 0.31436186363483 1 38 38 2010 NA 2010 2011 2011 2011 19.24 80.02 8.03 14.02 31.1 19.41 14.86
8M72792 0.00502258981571026 0.0875231 0.301649832981964 0.308388513338289 1 28 28 2010 NA 2010 2012 2011 2012 19.13 79.47 8.41 13.66 31.46 16.27 13.18
8M72795 0.0146473346684668 0.102647 0.302475724812341 0.304612714330797 1 28 28 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72797 0 0.00736337 0.341916897996126 0.340954886140409 1 28 28 2010 NA 2010 2011 2011 2011 19.65 79.26 8.07 14.02 29.96 17.61 14.48
8M72805 0 -0.00077698 0.344117696852727 0.344024831867563 2 26 26 2010 NA 2010 2011 2011 2011 18.58 80.25 7.76 13.6 30.04 NA NA
8M72806 0 -0.00100394 0.342302546467785 0.344464060955728 1 26 26 2010 NA 2010 2015 2011 2015 19.54 84.54 8.3 13.72 34.15 20.77 15.41
8M72809 0.00256551352628821 0.0140304 0.337121758124785 0.338227569262052 1 26 26 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72810 0.0613244274880088 0.0847531 0.307625108507544 0.31173582769314 2 26 26 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72811 0.029129499311828 0.04152 0.328315471739913 0.326692687387288 2 26 26 2010 NA 2010 2012 2011 2012 18.66 78.25 8.21 13.39 30.84 NA NA
8M72812 0.0393458829758894 0.0604456 0.314179083847068 0.319758354104178 2 26 26 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72818 0.00400360772436041 0.00525284 0.3442236782471 0.339686395948639 1 20 27 2010 NA 2010 2015 2011 2015 18.49 80.2 8.37 14.9 30.96 19.44 14.68
8M72832 0.00247835928339165 -0.00866713 0.349203276840661 0.349555211252894 1 28 28 2010 NA 2010 2012 2011 2012 19.09 79.97 7.16 13.36 32.46 19.34 15.03
8M72848 0.002259287643872 0.0247197 0.337433910615142 0.34027520151091 2 28 28 NA 2009 2010 2011 2010 2011 18.87 78.53 7.85 13.78 31.68 NA NA
8M72851 0.00798662111865471 0.0225497 0.334947896993801 0.336197965318704 2 26 26 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72853 0.0109396993861818 0.0186728 0.331872800902875 0.335001690902942 NA 26 26 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72855 0.0114451568289935 0.026581 0.332507465988276 0.3321023231444 NA 26 26 2010 NA 2010 2012 2011 2012 NA NA NA NA NA NA NA
8M72859 0.00251544875362218 0.0241695 0.331640174248155 0.33771415556699 1 38 38 NA 2009 2010 2010 2010 2010 19.37 84.28 8.5 13.27 31.73 19.38 13.49
8M72863 0.0907445866917996 0.108398 0.305931706885688 0.300974810359683 2 26 26 2010 NA 2010 2013 2011 2013 20.46 78.85 8.11 12.16 32.61 NA NA
8M72864 0.0599863425923649 0.072888 0.315593471318223 0.31298818641649 1.05555555555556 26 26 2010 NA 2010 2013 2011 2013 19.86 81.5 8.46 13.29 30.9 19.98 14.69
8M72867 0.00229557913846834 0.0246595 0.338218470594769 0.339713609085739 2 28 28 NA 2009 2010 2012 2010 2012 20.51 79.38 8.07 13.96 33.86 NA NA
8M72877 0.0549889381994106 0.147827 0.297963069146538 0.301418590600029 2 27 27 NA 2009 2010 2011 2010 2011 19.58 80.18 8.57 13.62 33.99 NA NA
8M72878 0.00222626457002395 0.030488 0.334285761748924 0.336667428261955 1 27 27 NA 2009 2010 2013 2010 2013 20.34 82.98 8.54 13.8 33.43 19.94 15.26
8M72879 0.00407139192857484 0.0216338 0.337035054118348 0.337579886346391 2 28 28 NA 2009 2010 2010 2010 2010 19.24 78.68 8.57 13.8 30.99 NA NA
8M72881 0.00569988529920096 0.0156648 0.334814789968582 0.334469299032294 1 27 27 NA 2009 2010 2011 2010 2011 20.04 82.45 8.14 14.35 32.16 18.05 14.52
8M72882 0.00757071184564222 0.0165392 0.33218708536046 0.3328179782875 2 26 26 2010 NA 2010 2012 2011 2012 17.59 80.02 8.21 13.7 32.61 NA NA
8M72884 0.00504576390262117 0.00239949 0.338548699252858 0.340673886883273 1 26 26 2010 NA 2010 2012 2011 2012 17.16 83.35 8.07 13.02 31.69 20.32 15.68
8M72887 0.00241741799351978 0.0184483 0.339345954869451 0.336133674097691 1 20 20 2010 NA 2010 2011 2011 2011 18.67 80.93 7.98 13.18 30.2 19.38 15.53
8M72891 0.00628633180329704 0.0129046 0.333772823967382 0.336686310370521 2 20 20 2010 NA 2010 2011 2011 2011 18.7 79.28 8.39 14.36 33.6 NA NA
8M72892 0.00622668039184758 0.023719 0.331323505052178 0.335203259576694 1 20 20 2010 NA 2010 2011 2011 2011 19.02 81.97 8.49 14.44 31.46 20.3 15.4
8M72893 0 0.022181 0.332176670140352 0.335967676356983 2 20 20 2010 NA 2010 2012 2011 2012 18.61 80.35 7.93 14.28 32.64 NA NA
8M72897 0.00673046536517934 0.0238789 0.331687721631206 0.335159716811761 1 28 28 2010 NA 2010 2012 2011 2012 19.91 72.26 7.75 12.51 33.26 17.93 13.45
8M72898 0 0.0102105 0.339699026065604 0.341302235179786 1.5 27 27 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72906 0.0138587598431114 0.0273747 0.327084221777923 0.328294796709435 1 27 27 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72907 0.0142036383535074 0.0268523 0.330302306063351 0.327358450494839 2 27 27 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72908 0.017720961912623 0.0259583 0.330177364351368 0.335492315487249 2 27 27 NA 2009 2010 2013 2010 2013 19.13 78.93 7.76 14.02 33.53 NA NA
8M72909 0.0243010908545543 0.0237517 0.330614815919903 0.330313341720635 2 27 27 NA 2009 2010 2010 2010 2010 19.68 80.25 8.27 13.73 43.24 NA NA
8M72913 0 0.00807652 0.345264673706771 0.344626935710934 2 28 27 2010 NA 2010 2016 2011 2016 19.4 79.62 8.25 13.84 34.7 NA NA
8M72914 0 0.0138825 0.342896830550489 0.343029675638371 2 28 27 2010 NA 2010 2012 2011 2012 20.36 80.98 7.92 13.79 33.18 NA NA
8M72916 0.0174088769214406 0.0335966 0.328212275055026 0.327415156841536 2 27 28 NA 2010 2010 2011 2011 2011 20.33 78.41 8.19 13.9 38.52 NA NA
8M72923 0 0.0150132 0.33880455775499 0.336309976829536 2 27 27 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72924 0.00632414273095027 0.0209456 0.337672019615206 0.333569584366932 1 27 27 2010 NA 2010 2011 2011 2011 19.41 81.25 7.82 13.77 29.93 19.75 14.82
8M72928 0.00219727509903916 0.00996127 0.341302116563566 0.339636400637656 1 27 27 2010 NA 2010 2011 2011 2011 20.47 81.17 8.07 13.77 30.9 19.1 14.92
8M72929 0.00878927529492578 0.0168925 0.339182805204851 0.335829590354936 2 27 27 2010 NA 2010 2011 2011 2011 19.6 77.98 8 13.97 30.98 NA NA
8M72931 0.0145747516792741 0.0259505 0.332893297835909 0.335426213321856 1.9 27 27 2010 NA 2010 2014 2011 2014 19.5 80.69 8.02 14.06 32.34 NA NA
8M72932 0 0.00634534 0.340440945235635 0.34059749129159 2 27 27 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
8M72933 0 -8.0204e-05 0.343401646136 0.342743568969009 2 27 27 NA 2009 2010 2010 2010 2010 20.48 81.9 8.08 14.71 34.58 NA NA
8M72934 0.00540772783652737 0.00813859 0.343907865751655 0.339594632208436 1 27 27 NA 2009 2010 2013 2010 2013 20 81.08 8.17 13.8 31 18.62 13.37
8M72935 0.00976924402958456 0.0494798 0.32831994817206 0.32871824638077 2 27 27 NA 2009 2010 2010 2010 2010 19.96 79.44 8.5 14.23 34.53 NA NA
8M72945 0.00870101700354902 0.0234104 0.333552737108184 0.333939107061349 1 26 26 2010 NA 2010 2011 2011 2011 NA NA NA NA NA NA NA
